data_id,reporting_date,metric_id,value,currency,entity_id
651,30-09-2024,3,543460.14,INR,E145
652,31-05-2023,4,2.0371,x,E139
653,31-10-2023,1,3347.36,INR,E136
654,30-09-2024,4,2.2454,x,E122
655,31-10-2024,2,-41,INR,E145
656,31-03-2023,5,107.5516,%,E142
657,31-05-2024,4,1.7838,x,E124
658,31-12-2023,1,2452.33,INR,E120
659,31-07-2023,2,87.55,INR,E122
660,31-07-2023,4,2.0708,x,E115
661,31-05-2023,2,-86.34,INR,E105
662,30-04-2025,3,993257.62,INR,E107
663,31-01-2025,5,117.1155,%,E135
664,28-02-2023,5,109.7445,%,E143
665,31-05-2025,3,550891.24,INR,E150
666,31-05-2023,5,108.0572,%,E139
667,31-05-2023,4,1.746,x,E111
668,31-03-2025,2,-203.59,INR,E145
669,28-02-2025,5,108.7313,%,E111
670,28-02-2023,4,1.7851,x,E127
671,31-10-2024,3,586686.8,INR,E147
672,31-03-2024,2,238.06,INR,E140
673,31-01-2025,3,540116.87,INR,E148
674,31-08-2023,4,2.0245,x,E135
675,31-10-2023,2,-53.76,INR,E131
676,31-12-2023,2,289.43,INR,E144
677,31-03-2024,5,107.2408,%,E130
678,31-01-2025,3,698927.8,INR,E125
679,31-05-2024,5,124.3894,%,E127
680,31-03-2025,2,219.3,INR,E113
681,31-05-2023,5,121.3414,%,E117
682,30-09-2024,1,2031.61,INR,E131
683,30-06-2024,3,585443.79,INR,E107
684,30-04-2025,5,118.3729,%,E108
685,31-03-2023,3,964687.99,INR,E149
686,30-09-2023,2,34.06,INR,E129
687,31-05-2023,5,116.4323,%,E128
688,30-06-2025,1,2119.92,INR,E115
689,31-05-2025,4,2.2695,x,E123
690,29-02-2024,1,1748.17,INR,E104
691,31-05-2024,4,1.8237,x,E124
692,31-01-2024,2,-44.74,INR,E106
693,31-08-2023,3,753805.19,INR,E102
694,30-06-2025,3,621204.87,INR,E107
695,28-02-2025,3,557418.41,INR,E110
696,28-02-2023,2,66.37,INR,E119
697,30-11-2024,4,1.7886,x,E109
698,31-03-2024,4,2.0812,x,E140
699,31-05-2025,1,1617.45,INR,E106
700,30-09-2023,1,2924.56,INR,E114
701,30-06-2024,2,19.55,INR,E147
702,31-05-2024,5,106.0365,%,E128
703,31-01-2025,1,2346.42,INR,E119
704,31-10-2023,2,-219.35,INR,E108
705,31-08-2023,1,1253.5,INR,E127
706,31-03-2024,5,124.7992,%,E105
707,31-03-2025,1,2289.42,INR,E132
708,30-06-2024,5,121.1975,%,E102
709,31-07-2024,5,110.0928,%,E116
710,31-10-2023,2,108.9,INR,E128
711,31-08-2024,1,4040.91,INR,E123
712,31-07-2024,2,57.38,INR,E127
713,31-10-2024,2,-17.05,INR,E143
714,31-05-2024,1,2647.36,INR,E124
715,31-05-2024,1,2395.47,INR,E135
716,28-02-2025,5,123.5906,%,E133
717,31-01-2023,5,121.6124,%,E125
718,28-02-2023,4,2.465,x,E141
719,31-12-2023,4,1.6243,x,E117
720,31-12-2023,1,3923.47,INR,E105
721,31-08-2023,3,969170.23,INR,E147
722,31-01-2025,1,1724.93,INR,E138
723,31-05-2023,3,533248.13,INR,E103
724,30-06-2024,3,870560.32,INR,E122
725,31-03-2025,2,44.68,INR,E150
726,30-11-2024,4,2.3418,x,E131
727,28-02-2025,2,-216.14,INR,E109
728,30-11-2024,1,4181.07,INR,E150
729,28-02-2023,4,1.7016,x,E119
730,28-02-2023,2,-201.81,INR,E113
731,30-11-2023,1,1657.06,INR,E120
732,31-01-2024,5,121.2915,%,E135
733,30-09-2023,4,2.1652,x,E103
734,31-10-2023,2,13.84,INR,E123
735,30-04-2025,1,2435.32,INR,E142
736,30-09-2023,3,938600.27,INR,E108
737,29-02-2024,3,696222.55,INR,E126
738,31-05-2025,4,2.3166,x,E125
739,30-06-2023,3,719567.45,INR,E132
740,31-12-2023,4,1.8769,x,E134
741,28-02-2025,3,731339.89,INR,E106
742,31-03-2023,4,1.8014,x,E128
743,31-03-2025,5,119.9522,%,E112
744,31-10-2023,5,115.0544,%,E121
745,31-03-2023,1,1928.85,INR,E121
746,31-10-2023,3,949787.29,INR,E129
747,30-11-2024,5,112.6778,%,E128
748,30-11-2024,2,26.13,INR,E129
749,31-03-2024,3,953236.06,INR,E103
750,31-08-2024,3,812119,INR,E128
751,30-09-2024,3,558449.02,INR,E104
752,31-10-2024,1,4759.33,INR,E141
753,31-12-2023,4,2.1277,x,E133
754,31-01-2023,2,-99.06,INR,E110
755,31-10-2024,5,107.7854,%,E129
756,31-05-2023,1,4176.1,INR,E105
757,31-01-2025,2,72.04,INR,E142
758,31-12-2023,3,766730.55,INR,E125
759,28-02-2023,5,122.8779,%,E139
760,31-10-2024,2,173.16,INR,E129
761,31-12-2023,3,575837.44,INR,E129
762,31-07-2024,1,2246.89,INR,E109
763,31-12-2023,5,109.9698,%,E126
764,30-09-2024,3,871973.15,INR,E118
765,30-04-2023,2,-279.88,INR,E102
766,30-04-2024,2,41.93,INR,E134
767,30-06-2025,4,2.2625,x,E136
768,30-09-2023,1,4507.06,INR,E150
769,30-11-2024,3,671040.87,INR,E129
770,31-08-2024,2,192.75,INR,E119
771,31-07-2023,4,1.6106,x,E108
772,30-04-2025,2,207.87,INR,E105
773,30-06-2023,4,1.6275,x,E146
774,31-03-2023,4,1.8973,x,E144
775,31-10-2024,3,898647.68,INR,E123
776,30-06-2024,1,1599.67,INR,E135
777,31-05-2025,3,614625.7,INR,E120
778,30-11-2024,2,133.35,INR,E146
779,28-02-2025,2,132.02,INR,E124
780,31-08-2023,5,117.823,%,E108
781,28-02-2025,2,116.37,INR,E109
782,28-02-2025,2,25.63,INR,E132
783,31-12-2023,1,2007.2,INR,E136
784,31-12-2023,5,111.9139,%,E130
785,31-05-2023,5,108.632,%,E140
786,31-03-2023,1,4633.8,INR,E120
787,30-11-2024,4,2.0834,x,E147
788,31-05-2024,4,1.9009,x,E127
789,31-03-2025,4,1.962,x,E137
790,31-05-2023,1,4789.13,INR,E121
791,31-03-2024,1,1613.41,INR,E130
792,31-12-2023,5,116.7246,%,E109
793,30-09-2024,5,115.1178,%,E138
794,31-01-2025,2,66.87,INR,E109
795,31-05-2024,4,1.5181,x,E104
796,31-05-2024,1,4488.5,INR,E110
797,30-06-2023,3,966059.14,INR,E111
798,30-06-2025,3,782566.59,INR,E146
799,31-12-2023,2,117.99,INR,E134
800,30-04-2025,3,961249.69,INR,E106
801,31-07-2023,3,853619.32,INR,E141
802,30-09-2023,5,108.0508,%,E109
803,31-08-2024,3,788144.18,INR,E135
804,31-05-2024,1,3426.86,INR,E142
805,31-07-2024,2,-45.52,INR,E138
806,30-06-2023,2,141.87,INR,E143
807,31-12-2024,5,123.6873,%,E139
808,31-03-2025,3,962784.26,INR,E137
809,31-03-2025,1,2803.36,INR,E102
810,28-02-2023,1,1452.95,INR,E142
811,30-09-2023,5,124.6968,%,E142
812,31-01-2025,2,203.34,INR,E137
813,31-08-2024,4,1.6247,x,E141
814,30-04-2024,1,4683.37,INR,E141
815,31-10-2023,5,122.3979,%,E142
816,30-04-2024,3,759419.03,INR,E116
817,31-10-2023,4,2.0913,x,E130
818,30-11-2024,1,2596.01,INR,E104
819,31-03-2024,2,-267.14,INR,E127
820,31-03-2024,4,1.8352,x,E114
821,31-08-2024,3,901426.72,INR,E110
822,30-04-2025,3,502316.01,INR,E146
823,31-12-2024,3,666749.59,INR,E123
824,31-05-2023,4,1.8982,x,E149
825,31-05-2024,3,768697.8,INR,E136
826,30-11-2023,1,4679.42,INR,E116
827,30-04-2023,4,1.8463,x,E118
828,31-08-2023,4,1.847,x,E110
829,28-02-2023,1,3950,INR,E119
830,30-04-2025,4,1.9522,x,E140
831,31-08-2023,4,1.7246,x,E111
832,30-06-2025,3,726219.76,INR,E137
833,31-07-2023,3,570428.51,INR,E149
834,30-04-2024,2,-194.17,INR,E133
835,30-04-2024,4,1.9984,x,E120
836,31-01-2023,4,1.9189,x,E106
837,31-05-2024,4,2.4148,x,E130
838,31-07-2023,2,-82.56,INR,E138
839,28-02-2023,3,790294.18,INR,E104
840,30-04-2024,3,816132.14,INR,E139
841,31-10-2023,4,1.5131,x,E135
842,30-04-2025,1,3654.15,INR,E107
843,31-05-2023,4,1.678,x,E117
844,31-01-2025,3,980535.16,INR,E126
845,28-02-2023,3,574331.36,INR,E126
846,31-07-2024,1,2658.5,INR,E136
847,31-12-2023,2,-248.79,INR,E136
848,31-03-2023,3,998437.13,INR,E125
849,31-03-2024,5,115.0439,%,E149
850,30-09-2023,5,116.9077,%,E140
851,30-04-2023,5,106.3415,%,E109
852,31-01-2024,1,3999.84,INR,E124
853,30-06-2024,3,604952.8,INR,E124
854,31-07-2023,2,238.83,INR,E139
855,31-01-2024,5,109.1028,%,E133
856,28-02-2023,1,1762.75,INR,E103
857,30-11-2024,2,-278.07,INR,E122
858,31-05-2024,4,1.9721,x,E130
859,31-08-2024,2,38.9,INR,E133
860,30-11-2023,2,-260.57,INR,E140
861,30-06-2023,3,887763.81,INR,E126
862,31-12-2024,5,114.0658,%,E120
863,30-11-2023,5,115.4878,%,E133
864,30-06-2024,5,113.8153,%,E132
865,31-10-2023,5,113.0153,%,E131
866,31-12-2023,1,3238.56,INR,E122
867,29-02-2024,1,1620.96,INR,E138
868,28-02-2025,3,590964.07,INR,E147
869,31-08-2024,1,4447.14,INR,E131
870,30-09-2024,3,973057.73,INR,E150
871,31-07-2024,5,112.4662,%,E115
872,31-07-2024,1,2082.98,INR,E131
873,31-05-2024,2,86.4,INR,E141
874,31-01-2025,5,113.1747,%,E125
875,31-03-2025,2,-284.77,INR,E144
876,28-02-2023,2,-206.31,INR,E137
877,31-07-2023,1,3863.89,INR,E102
878,30-11-2023,4,2.1589,x,E127
879,29-02-2024,2,-283.74,INR,E145
880,29-02-2024,2,-166.82,INR,E133
881,30-06-2025,5,109.6215,%,E131
882,30-11-2024,1,3687.57,INR,E109
883,31-07-2023,5,105.3942,%,E136
884,31-10-2024,3,552054.29,INR,E131
885,31-01-2024,5,120.9983,%,E121
886,31-03-2024,2,-192.87,INR,E135
887,30-06-2024,3,826373.05,INR,E123
888,31-08-2024,3,619091.39,INR,E131
889,31-08-2023,2,-240.34,INR,E118
890,31-10-2023,5,109.8634,%,E115
891,31-01-2025,3,861133.47,INR,E119
892,30-11-2024,2,213.42,INR,E146
893,30-11-2023,4,2.3302,x,E131
894,30-06-2024,3,698591.76,INR,E147
895,31-10-2023,3,834042.57,INR,E108
896,31-10-2024,5,109.0997,%,E135
897,31-05-2025,4,1.7931,x,E126
898,31-01-2025,3,948167.91,INR,E110
899,28-02-2023,3,506500.96,INR,E119
900,31-12-2023,1,1342.03,INR,E129
901,31-12-2024,3,603943.13,INR,E131
902,31-07-2023,2,-284.08,INR,E135
903,30-06-2025,3,590717.72,INR,E136
904,31-05-2023,3,791520.78,INR,E107
905,31-12-2024,5,113.4285,%,E138
906,31-08-2023,2,235.6,INR,E104
907,31-08-2023,5,121.3489,%,E141
908,28-02-2023,2,-94.91,INR,E107
909,30-11-2023,4,1.7594,x,E146
910,30-04-2023,4,1.8797,x,E144
911,31-01-2023,2,54.18,INR,E136
912,29-02-2024,2,-139.16,INR,E142
913,30-04-2024,4,2.1241,x,E142
914,31-01-2025,2,-54.35,INR,E119
915,31-10-2023,3,776023.59,INR,E142
916,30-06-2025,1,2744.51,INR,E150
917,30-09-2024,1,2177.86,INR,E137
918,30-06-2024,2,269.07,INR,E148
919,30-06-2025,1,4054.42,INR,E112
920,31-05-2025,4,1.6401,x,E112
921,31-03-2025,1,4473.87,INR,E126
922,30-06-2023,4,1.9874,x,E148
923,31-05-2025,3,947276.11,INR,E103
924,31-10-2023,1,4199.42,INR,E137
925,30-04-2023,5,113.5043,%,E122
926,31-03-2024,3,511234.65,INR,E142
927,31-05-2024,5,110.3735,%,E132
928,30-04-2025,2,24.98,INR,E133
929,30-09-2023,4,2.1335,x,E113
930,30-11-2023,1,2031.55,INR,E111
931,30-09-2024,4,1.6394,x,E117
932,31-01-2023,2,200.96,INR,E148
933,28-02-2025,3,992201.09,INR,E119
934,31-10-2024,5,115.5138,%,E149
935,30-06-2023,2,-196.99,INR,E140
936,31-03-2025,4,1.7723,x,E128
937,30-11-2023,5,105.3678,%,E106
938,31-10-2024,4,2.4143,x,E107
939,31-05-2023,2,-229.35,INR,E131
940,30-06-2025,3,788258.24,INR,E116
941,30-09-2023,1,2096.22,INR,E125
942,31-03-2024,2,32.51,INR,E149
943,30-11-2023,3,825710.19,INR,E120
944,31-12-2024,5,121.5948,%,E137
945,30-09-2023,1,1825.69,INR,E142
946,30-11-2024,3,505497.91,INR,E116
947,31-10-2024,1,1547.54,INR,E108
948,31-10-2023,4,2.4,x,E111
949,31-10-2024,4,2.3739,x,E133
950,30-11-2024,3,798706.55,INR,E108
951,31-12-2023,3,800258.43,INR,E140
952,31-08-2023,2,99.02,INR,E109
953,31-05-2023,4,1.6754,x,E130
954,31-12-2023,5,123.2882,%,E127
955,30-06-2025,5,113.3754,%,E131
956,28-02-2025,5,112.6628,%,E143
957,31-01-2025,2,11.35,INR,E116
958,30-04-2025,5,105.9393,%,E106
959,31-03-2024,5,108.3257,%,E134
960,31-03-2023,3,869016.81,INR,E137
961,28-02-2023,1,1331.19,INR,E136
962,31-07-2023,5,117.063,%,E137
963,31-05-2023,5,109.907,%,E111
964,30-04-2025,3,694647.81,INR,E134
965,30-04-2023,4,1.7887,x,E144
966,30-11-2024,2,-86.6,INR,E138
967,31-03-2023,4,2.219,x,E133
968,28-02-2025,4,1.7971,x,E104
969,31-05-2023,4,2.0664,x,E133
970,31-03-2024,4,1.9761,x,E137
971,30-06-2024,1,3654.68,INR,E130
972,31-12-2024,3,968414.87,INR,E102
973,30-09-2023,4,2.2326,x,E101
974,31-07-2024,2,-171.04,INR,E105
975,29-02-2024,1,1124.73,INR,E123
976,30-06-2024,1,2049.06,INR,E104
977,30-06-2025,1,3380.31,INR,E131
978,31-10-2023,1,1205.7,INR,E127
979,31-01-2025,2,-2.18,INR,E109
980,31-12-2023,4,2.0968,x,E125
981,30-04-2025,4,1.8342,x,E125
982,31-03-2023,4,2.2709,x,E144
983,31-05-2023,5,107.132,%,E142
984,30-04-2023,3,537568.89,INR,E112
985,31-01-2024,5,119.5638,%,E134
986,31-12-2024,2,-2.71,INR,E115
987,31-01-2025,1,3753.61,INR,E102
988,31-03-2024,3,717413.67,INR,E144
989,29-02-2024,5,109.928,%,E135
990,31-03-2025,4,2.3191,x,E115
991,31-03-2024,2,179.65,INR,E123
992,30-09-2023,2,116.82,INR,E113
993,28-02-2023,1,2088.58,INR,E143
994,31-08-2024,4,2.0902,x,E150
995,31-08-2023,1,2443.9,INR,E114
996,30-04-2023,1,1366.33,INR,E139
997,31-03-2024,1,4669.25,INR,E139
998,31-08-2023,1,1547.27,INR,E148
999,31-01-2024,1,4800.95,INR,E129
1000,30-06-2024,2,-32.4,INR,E114
1001,31-05-2023,1,1740.53,INR,E133
1002,31-08-2023,3,770950.47,INR,E147
1003,30-11-2023,5,122.4589,%,E137
1004,31-01-2025,5,119.6445,%,E144
1005,31-08-2023,3,903280.57,INR,E120
1006,31-10-2024,2,95.27,INR,E134
1007,29-02-2024,2,115.37,INR,E120
1008,28-02-2023,3,924597.83,INR,E136
1009,31-05-2025,5,109.9934,%,E148
1010,30-09-2024,2,-6.35,INR,E144
1011,30-06-2024,4,1.7212,x,E132
1012,31-12-2023,1,4950.67,INR,E142
1013,28-02-2025,4,2.4441,x,E134
1014,30-11-2024,3,519713.41,INR,E127
1015,31-05-2023,4,2.2056,x,E120
1016,30-06-2023,4,2.4252,x,E149
1017,30-04-2024,5,108.6115,%,E116
1018,31-10-2023,2,40.77,INR,E146
1019,28-02-2025,2,249.29,INR,E130
1020,30-06-2024,1,1135.78,INR,E127
1021,30-06-2024,4,2.1974,x,E134
1022,31-01-2024,2,-121.59,INR,E116
1023,31-07-2023,3,962198.1,INR,E122
1024,30-06-2025,1,4884.23,INR,E129
1025,31-03-2023,3,972133.24,INR,E135
1026,28-02-2023,2,-15.47,INR,E118
1027,31-10-2024,4,2.362,x,E139
1028,28-02-2023,5,121.891,%,E105
1029,28-02-2025,2,-108.54,INR,E149
1030,31-12-2024,5,121.5783,%,E143
1031,31-07-2023,5,105.7402,%,E131
1032,30-04-2025,2,57.76,INR,E122
1033,30-06-2025,3,615004.42,INR,E101
1034,30-06-2025,2,-227.66,INR,E113
1035,31-12-2024,1,1307.81,INR,E149
1036,30-06-2025,4,2.1963,x,E116
1037,30-11-2024,5,111.7975,%,E114
1038,30-06-2025,4,2.2248,x,E116
1039,30-11-2023,5,106.3071,%,E150
1040,31-01-2024,3,657645.17,INR,E130
1041,30-09-2024,5,115.7898,%,E123
1042,30-09-2023,3,895361.58,INR,E124
1043,31-05-2025,5,111.3751,%,E132
1044,30-04-2023,4,2.1259,x,E147
1045,31-01-2025,4,2.386,x,E121
1046,31-12-2023,2,69.52,INR,E121
1047,28-02-2023,4,1.733,x,E137
1048,31-12-2024,2,-285.36,INR,E110
1049,30-09-2023,1,4480.4,INR,E136
1050,31-07-2024,5,105.4254,%,E147
1051,31-10-2023,4,2.3747,x,E110
1052,30-11-2023,2,17.36,INR,E115
1053,31-07-2024,4,2.4391,x,E116
1054,30-06-2024,4,2.2988,x,E142
1055,30-09-2023,3,998967.06,INR,E149
1056,31-12-2024,4,1.8507,x,E142
1057,31-03-2024,4,2.2672,x,E111
1058,30-06-2023,3,700965.46,INR,E109
1059,30-04-2024,5,114.5975,%,E112
1060,30-09-2024,5,117.5501,%,E104
1061,28-02-2023,5,122.4735,%,E105
1062,31-01-2025,1,4936.33,INR,E101
1063,31-05-2023,4,2.2683,x,E141
1064,31-03-2023,2,-49.34,INR,E146
1065,31-01-2023,2,-47.19,INR,E114
1066,31-03-2024,5,119.7516,%,E124
1067,31-08-2024,1,1955.11,INR,E141
1068,30-06-2025,5,107.2095,%,E131
1069,31-01-2023,4,1.8546,x,E101
1070,30-06-2024,5,110.7448,%,E127
1071,31-01-2023,1,2185.23,INR,E134
1072,30-06-2024,3,616803.88,INR,E119
1073,31-05-2024,1,1168.37,INR,E145
1074,28-02-2025,4,1.5179,x,E112
1075,30-06-2025,1,4950.89,INR,E107
1076,31-05-2023,5,113.5555,%,E116
1077,31-08-2024,2,-69.4,INR,E134
1078,31-03-2025,3,839823.64,INR,E123
1079,28-02-2025,3,609126.94,INR,E126
1080,31-12-2023,1,4799.84,INR,E126
1081,31-07-2024,4,2.2863,x,E116
1082,31-10-2023,2,-246.35,INR,E144
1083,30-09-2024,1,2670.32,INR,E142
1084,31-03-2023,1,4516.47,INR,E126
1085,31-01-2024,4,2.4447,x,E136
1086,28-02-2023,4,1.9674,x,E141
1087,30-11-2024,1,3453.65,INR,E111
1088,30-04-2024,1,1668.14,INR,E128
1089,31-07-2024,3,995584.31,INR,E107
1090,30-06-2025,5,109.6334,%,E103
1091,31-07-2023,2,265.64,INR,E145
1092,30-04-2024,5,117.9929,%,E118
1093,30-06-2025,1,3430.95,INR,E105
1094,31-05-2025,3,756344.26,INR,E135
1095,31-10-2024,5,109.6134,%,E103
1096,30-06-2025,2,-194.08,INR,E121
1097,31-07-2023,1,1881.94,INR,E138
1098,31-01-2025,2,-188.14,INR,E146
1099,30-06-2025,4,2.2796,x,E105
1100,30-06-2023,3,675062.63,INR,E137
1101,31-07-2024,2,-265.29,INR,E125
1102,30-11-2023,5,124.3821,%,E125
1103,28-02-2025,2,230.27,INR,E145
1104,31-05-2024,1,4711.01,INR,E148
1105,28-02-2023,3,997453.91,INR,E107
1106,31-08-2023,4,1.6739,x,E105
1107,31-08-2024,3,698121.01,INR,E150
1108,31-08-2024,5,120.1648,%,E126
1109,31-01-2023,3,848010.31,INR,E141
1110,28-02-2025,3,576947.95,INR,E129
1111,31-08-2023,4,2.3158,x,E123
1112,31-01-2024,5,109.4888,%,E128
1113,31-10-2024,2,-165.71,INR,E138
1114,31-03-2023,4,2.037,x,E150
1115,31-10-2023,5,116.8588,%,E116
1116,31-03-2023,1,3320.34,INR,E118
1117,31-01-2024,2,-245.11,INR,E146
1118,31-12-2024,2,226.48,INR,E125
1119,31-12-2023,3,632800.02,INR,E107
1120,31-01-2023,1,1518.06,INR,E120
1121,31-12-2023,4,2.3887,x,E149
1122,30-04-2023,3,977825.75,INR,E109
1123,30-06-2023,1,4448.51,INR,E128
1124,30-06-2024,4,2.3095,x,E136
1125,29-02-2024,5,118.1048,%,E107
1126,31-03-2023,1,3203.43,INR,E123
1127,31-03-2023,5,106.7397,%,E139
1128,28-02-2025,5,113.1691,%,E121
1129,31-01-2023,4,1.8727,x,E119
1130,31-01-2024,4,1.7598,x,E150
1131,31-12-2024,1,3893.68,INR,E136
1132,31-07-2024,2,-2.47,INR,E134
1133,31-10-2024,2,-251.37,INR,E125
1134,31-05-2023,2,-167.89,INR,E118
1135,30-09-2023,3,841629.38,INR,E132
1136,31-03-2023,2,-254.32,INR,E111
1137,30-09-2023,4,2.3512,x,E127
1138,30-04-2024,3,747573.26,INR,E105
1139,30-09-2023,3,740293.29,INR,E116
1140,31-08-2024,4,2.0924,x,E140
1141,31-03-2024,2,194.81,INR,E107
1142,31-10-2023,2,-91.31,INR,E101
1143,30-11-2023,4,2.178,x,E140
1144,28-02-2025,4,2.0657,x,E122
1145,30-11-2023,4,1.767,x,E128
1146,31-05-2023,5,122.5726,%,E120
1147,31-08-2024,3,898713.01,INR,E145
1148,30-04-2024,2,95.07,INR,E121
1149,31-01-2024,2,210.35,INR,E121
1150,31-12-2024,3,933647.1,INR,E145
1151,31-07-2024,4,2.2084,x,E116
1152,31-01-2024,3,918506.66,INR,E118
1153,31-12-2023,4,2.1975,x,E108
1154,31-07-2023,5,118.6028,%,E138
1155,30-06-2023,5,117.3722,%,E144
1156,31-01-2023,5,120.0543,%,E147
1157,30-11-2024,4,1.6586,x,E114
1158,28-02-2025,4,2.3809,x,E119
1159,31-03-2025,1,4487.37,INR,E127
1160,31-05-2023,4,1.5292,x,E141
1161,31-08-2023,3,912908.38,INR,E117
1162,30-11-2024,2,-222.68,INR,E128
1163,31-03-2023,4,1.8351,x,E129
1164,30-04-2024,5,119.8702,%,E138
1165,30-06-2024,4,1.6608,x,E133
1166,30-06-2024,4,2.318,x,E103
1167,30-11-2024,3,916067.09,INR,E135
1168,30-09-2024,5,115.1494,%,E106
1169,31-01-2025,1,1025.54,INR,E116
1170,30-06-2023,3,643519.07,INR,E142
1171,28-02-2023,5,117.3385,%,E137
1172,31-01-2025,4,2.4812,x,E122
1173,30-04-2023,4,2.1318,x,E101
1174,30-09-2023,1,2039.21,INR,E115
1175,31-12-2024,5,117.6801,%,E134
1176,31-07-2024,5,115.7997,%,E145
1177,31-08-2023,5,120.5969,%,E129
1178,31-01-2024,3,553490.32,INR,E130
1179,30-11-2024,5,120.2206,%,E133
1180,31-12-2023,2,24.76,INR,E102
1181,30-04-2023,4,2.463,x,E119
1182,30-06-2025,4,1.8419,x,E106
1183,31-03-2025,1,3530.49,INR,E147
1184,31-12-2023,2,259.22,INR,E120
1185,31-03-2024,3,551254.86,INR,E114
1186,30-04-2024,5,123.7446,%,E123
1187,30-04-2023,4,2.1879,x,E129
1188,30-11-2023,4,1.5678,x,E105
1189,28-02-2023,3,650481.78,INR,E146
1190,31-01-2023,1,3832.69,INR,E122
1191,31-10-2024,1,1269.4,INR,E111
1192,31-05-2024,2,49.3,INR,E112
1193,30-06-2023,5,111.9177,%,E122
1194,29-02-2024,5,117.4183,%,E130
1195,28-02-2025,2,-272.55,INR,E126
1196,30-06-2023,2,222.92,INR,E141
1197,31-01-2024,4,2.4735,x,E102
1198,31-05-2025,5,124.3776,%,E113
1199,31-07-2024,4,2.2497,x,E128
1200,31-01-2023,4,1.6301,x,E146
1201,31-07-2023,2,154.96,INR,E118
1202,31-07-2024,1,1098.35,INR,E107
1203,30-06-2023,5,105.4425,%,E124
1204,31-07-2023,3,661805.11,INR,E130
1205,30-09-2023,1,2954.57,INR,E143
1206,31-05-2024,4,2.2704,x,E141
1207,31-08-2024,3,841647.69,INR,E125
1208,31-01-2024,5,113.9181,%,E138
1209,31-12-2023,1,2094.51,INR,E123
1210,31-08-2024,4,2.4971,x,E112
1211,30-06-2025,3,713090.65,INR,E140
1212,31-03-2023,5,114.0277,%,E144
1213,30-11-2023,2,-201.83,INR,E108
1214,31-10-2023,2,176.89,INR,E108
1215,31-12-2023,2,116.21,INR,E145
1216,31-05-2024,2,-167.54,INR,E125
1217,31-08-2024,4,1.5824,x,E109
1218,31-01-2024,5,118.61,%,E128
1219,30-04-2024,2,92.71,INR,E141
1220,30-11-2024,5,110.4652,%,E142
1221,30-06-2024,2,270.52,INR,E111
1222,31-10-2023,4,1.6511,x,E109
1223,30-11-2023,2,-40.6,INR,E129
1224,28-02-2023,5,123.8723,%,E123
1225,30-04-2024,1,2678.91,INR,E109
1226,31-03-2025,2,83.12,INR,E125
1227,31-05-2024,5,112.9519,%,E142
1228,29-02-2024,4,1.7742,x,E144
1229,29-02-2024,4,2.484,x,E146
1230,30-04-2024,4,1.9093,x,E111
1231,31-07-2024,1,4576.4,INR,E102
1232,31-10-2023,2,-162.03,INR,E103
1233,31-08-2023,3,606552.35,INR,E135
1234,30-06-2023,3,515567.04,INR,E150
1235,31-07-2024,4,2.1517,x,E148
1236,30-06-2024,4,1.8685,x,E133
1237,31-07-2024,1,4457.43,INR,E108
1238,31-01-2025,3,736604.95,INR,E135
1239,30-06-2024,3,984096.71,INR,E149
1240,31-01-2025,1,1742.1,INR,E147
1241,30-06-2024,4,2.3686,x,E114
1242,30-04-2023,4,2.2766,x,E148
1243,31-10-2023,2,162.55,INR,E103
1244,30-09-2023,4,2.3448,x,E123
1245,31-03-2024,1,4044.1,INR,E108
1246,31-07-2023,2,75.73,INR,E148
1247,30-11-2024,5,107.6249,%,E123
1248,30-09-2024,5,105.6505,%,E128
1249,31-08-2024,2,252.51,INR,E109
1250,31-03-2025,2,69.99,INR,E114
1251,31-07-2024,1,4186.15,INR,E123
1252,30-09-2023,5,114.6304,%,E139
1253,30-06-2023,5,107.3462,%,E121
1254,31-10-2023,3,562592.9,INR,E137
1255,30-04-2025,3,842782.64,INR,E133
1256,31-05-2023,1,2721.22,INR,E149
1257,30-06-2025,4,1.7005,x,E104
1258,30-04-2025,3,745797.27,INR,E142
1259,30-11-2024,2,-261.47,INR,E109
1260,31-05-2023,2,49.18,INR,E146
1261,31-03-2025,3,634496.7,INR,E116
1262,30-04-2024,4,2.2976,x,E110
1263,30-09-2024,5,111.2072,%,E118
1264,31-01-2024,4,1.9552,x,E129
1265,30-09-2024,1,1046.48,INR,E150
1266,31-01-2024,1,1289.79,INR,E133
1267,30-11-2024,3,696246.78,INR,E124
1268,30-04-2024,4,1.9799,x,E121
1269,31-01-2023,5,117.0004,%,E150
1270,31-12-2024,1,2166.65,INR,E130
1271,30-04-2025,3,847490.94,INR,E105
1272,31-01-2024,5,122.2024,%,E114
1273,31-03-2025,4,2.2799,x,E114
1274,30-09-2023,4,1.5396,x,E121
1275,30-11-2023,3,740253.47,INR,E136
1276,31-05-2023,5,107.0986,%,E137
1277,28-02-2025,4,1.742,x,E122
1278,28-02-2023,1,4946.65,INR,E107
1279,31-01-2023,4,1.6425,x,E108
1280,31-03-2024,2,-0.67,INR,E130
1281,29-02-2024,1,3472.62,INR,E113
1282,31-05-2025,2,121.48,INR,E142
1283,30-06-2023,3,779824.34,INR,E118
1284,30-09-2024,1,1039.08,INR,E124
1285,31-03-2023,3,663230.65,INR,E124
1286,28-02-2023,2,10.63,INR,E126
1287,31-12-2024,3,543933.25,INR,E145
1288,29-02-2024,2,-89.62,INR,E142
