comparision_id,reporting_date,metric_id,current_value,prior_period_value,prior_year_value,mom_change_per,yoy_change_per,narrative_status
1347,31-12-2023,1,4927798.86,5046285.45,4589075.23,-2.35,7.38,Minor Growth
1348,31-12-2023,3,71280915.85,70024499.53,76933861.77,1.79,-7.35,Minor Decline
1349,30-09-2024,5,106.88,103.68,100.36,3.09,6.5,Minor Growth
1350,31-03-2023,2,-234.36,-229.07,-227.69,2.31,2.93,Minor Growth
1351,31-03-2025,3,58574428.38,56727351.47,55276107.36,3.26,5.97,Minor Growth
1352,31-12-2024,1,3027276.74,3127793.12,2991234.32,-3.21,1.2,Stable
1353,31-12-2023,5,108.25,111.78,117.36,-3.16,-7.76,Minor Decline
1354,31-03-2025,4,2.15,2.11,2.47,1.9,-12.96,Major Decline
1355,31-03-2024,3,82544819.61,86574001.74,73602417.27,-4.65,12.15,Strong Growth
1356,30-06-2023,5,120.57,117.92,130.8,2.25,-7.82,Minor Decline
1357,30-09-2024,2,292.53,280.62,293.42,4.24,-0.3,Stable
1358,31-03-2023,1,1138752.77,1137457.13,1270655.35,0.11,-10.38,Major Decline
1359,30-09-2024,2,55.62,53.04,51.64,4.86,7.71,Minor Growth
1360,31-03-2023,4,1.82,1.84,1.61,-1.09,13.04,Strong Growth
1361,31-12-2024,3,55508249.8,53423848.72,63629981.02,3.9,-12.76,Major Decline
1362,31-03-2024,1,2658608.23,2594915.81,2745021.32,2.45,-3.15,Minor Decline
1363,30-06-2023,4,2.07,2.07,2.01,0,2.99,Minor Growth
1364,30-06-2023,4,1.67,1.66,1.46,0.6,14.38,Strong Growth
1365,31-12-2023,2,-183.67,-191.98,-189.83,-4.33,-3.25,Minor Decline
1366,30-09-2023,1,2497448.79,2594553.27,2445021,-3.74,2.14,Minor Growth
1367,31-03-2024,1,2750369.01,2660732.56,2815441.8,3.37,-2.31,Minor Decline
1368,30-06-2024,3,99283155.98,96580365.6,99658353.04,2.8,-0.38,Stable
1369,30-09-2024,3,77609741.37,74864096.09,71711723.77,3.67,8.22,Minor Growth
1370,30-09-2024,4,2.16,2.21,2.22,-2.26,-2.7,Minor Decline
1371,31-12-2023,2,172.31,170.14,151.55,1.28,13.7,Strong Growth
1372,30-06-2025,4,2.37,2.39,2.53,-0.84,-6.32,Minor Decline
1373,31-03-2024,2,-225.56,-227.66,-245.71,-0.92,-8.2,Minor Decline
1374,30-06-2025,3,50835295.27,52743479.42,51562143.42,-3.62,-1.41,Stable
1375,30-06-2025,3,94620828.51,96345809,96322260.26,-1.79,-1.77,Stable
1376,31-12-2023,1,2536291.28,2569964.28,2377494.49,-1.31,6.68,Minor Growth
1377,30-09-2023,1,3024125.13,3052069.01,2669138.43,-0.92,13.3,Strong Growth
1378,30-09-2023,5,110.53,106.97,110.03,3.33,0.45,Stable
1379,31-12-2024,2,-34.99,-36.59,-31.59,-4.37,10.76,Strong Growth
1380,31-12-2024,2,-137.6,-135.18,-123.7,1.79,11.24,Strong Growth
1381,30-09-2023,1,3144548.24,3100928.19,3302907.38,1.41,-4.79,Minor Decline
1382,30-09-2023,2,135.92,133.82,138.21,1.57,-1.66,Stable
1383,31-03-2023,4,2.13,2.18,2.03,-2.29,4.93,Minor Growth
1384,31-12-2023,4,2.17,2.18,2.35,-0.46,-7.66,Minor Decline
1385,30-06-2024,1,4212263.86,4107871.68,4857721.14,2.54,-13.29,Major Decline
1386,30-09-2024,4,1.99,2.07,2.1,-3.86,-5.24,Minor Decline
1387,30-09-2023,3,71111957.43,73486404.4,71781628.54,-3.23,-0.93,Stable
1388,31-03-2023,4,2.21,2.22,2.4,-0.45,-7.92,Minor Decline
1389,30-06-2023,2,-51.11,-50.64,-45.19,0.93,13.1,Strong Growth
1390,31-03-2025,3,74972239.6,72172919.14,65456969.93,3.88,14.54,Strong Growth
1391,30-09-2023,1,3236073.72,3354463.15,2908584.86,-3.53,11.26,Strong Growth
1392,30-09-2023,5,122.25,117.9,107.69,3.69,13.52,Strong Growth
1393,30-06-2024,3,63821772.92,64902856.19,60429897.33,-1.67,5.61,Minor Growth
1394,30-09-2024,5,116.28,112.15,125.52,3.68,-7.36,Minor Decline
1395,31-03-2023,4,2.16,2.07,2.36,4.35,-8.47,Minor Decline
1396,30-09-2023,4,1.81,1.83,2.07,-1.09,-12.56,Major Decline
1397,30-09-2024,5,108.54,109.84,124.43,-1.18,-12.77,Major Decline
1398,31-03-2024,1,2450578.63,2514925.05,2209015.73,-2.56,10.94,Strong Growth
1399,31-12-2024,5,117.17,112.68,128.64,3.98,-8.92,Minor Decline
1400,30-06-2025,1,1326630.17,1346279.5,1530266.46,-1.46,-13.31,Major Decline
1401,30-06-2023,1,4534056.22,4680001.1,5081189.85,-3.12,-10.77,Major Decline
1402,30-06-2024,1,4151127.73,4064788.71,4787441.91,2.12,-13.29,Major Decline
1403,30-06-2024,2,5.74,5.77,5.94,-0.52,-3.37,Minor Decline
1404,30-06-2025,5,107.53,104.53,116.63,2.87,-7.8,Minor Decline
1405,30-09-2023,1,2832941.24,2728950.67,2996322.51,3.81,-5.45,Minor Decline
1406,30-09-2023,5,105.71,101.75,105.9,3.89,-0.18,Stable
1407,30-06-2025,5,114.94,114.35,127.15,0.52,-9.6,Minor Decline
1408,31-12-2024,3,85744306.09,88111135.64,91183933.63,-2.69,-5.97,Minor Decline
1409,31-12-2024,3,81559449.06,79572086.85,76281882.18,2.5,6.92,Minor Growth
1410,31-03-2024,3,54157467.64,52812970.36,51636686.93,2.55,4.88,Minor Growth
1411,31-03-2025,3,80254798.81,76675038.67,84120320.89,4.67,-4.6,Minor Decline
1412,31-12-2023,2,109.85,109.05,113.67,0.73,-3.36,Minor Decline
1413,30-09-2024,5,120.76,121.94,118.68,-0.97,1.75,Stable
1414,30-09-2024,2,36.38,36.34,36.85,0.11,-1.28,Stable
1415,31-03-2024,4,1.67,1.71,1.88,-2.34,-11.17,Major Decline
1416,30-06-2024,3,86174558.64,84119562.75,82736152.39,2.44,4.16,Minor Growth
1417,31-03-2025,3,95882157.07,98189973.65,87459208.11,-2.35,9.63,Minor Growth
1418,31-03-2025,2,-188.5,-197.01,-221.75,-4.32,-14.99,Major Decline
1419,31-03-2024,2,48.38,47.07,44.11,2.78,9.68,Minor Growth
1420,30-09-2024,1,2882618.09,3015694.5,3349043.74,-4.41,-13.93,Major Decline
1421,31-03-2024,2,250.41,261.04,230.71,-4.07,8.54,Minor Growth
1422,31-12-2023,4,1.57,1.62,1.75,-3.09,-10.29,Major Decline
1423,31-03-2023,3,63855360.61,64463704.92,71956366.95,-0.94,-11.26,Major Decline
1424,31-12-2024,3,98657940.49,103828568.8,91211814.75,-4.98,8.16,Minor Growth
1425,31-12-2024,2,15.9,16.59,17.95,-4.16,-11.42,Major Decline
1426,30-06-2023,2,54,55.02,54.82,-1.85,-1.5,Stable
1427,31-12-2023,4,2.05,2.04,2,0.49,2.5,Minor Growth
1428,30-09-2023,1,1280202.56,1250139.39,1364746.93,2.4,-6.19,Minor Decline
1429,30-06-2023,2,-231.34,-240.92,-251.15,-3.98,-7.89,Minor Decline
1430,30-06-2023,1,3514719.65,3524615.73,3984390.73,-0.28,-11.79,Major Decline
1431,30-09-2023,4,1.53,1.61,1.57,-4.97,-2.55,Minor Decline
1432,30-06-2024,2,172.88,171.62,158.18,0.73,9.29,Minor Growth
1433,30-06-2024,4,1.82,1.89,1.67,-3.7,8.98,Minor Growth
1434,31-12-2023,3,86392086.28,85629069.22,77389519.13,0.89,11.63,Strong Growth
1435,30-09-2024,1,3522720.42,3513649.76,3520280.81,0.26,0.07,Stable
1436,30-09-2024,2,70.43,70.31,75.58,0.17,-6.81,Minor Decline
1437,31-12-2023,4,2.45,2.34,2.72,4.7,-9.93,Minor Decline
1438,30-06-2025,2,18.36,17.84,21.19,2.91,-13.36,Major Decline
1439,30-06-2025,2,-225.86,-224.85,-263.09,0.45,-14.15,Major Decline
1440,30-09-2024,1,4331967.06,4176128.21,4045190.69,3.73,7.09,Minor Growth
1441,31-12-2023,1,4289442.59,4217030.78,4805775.04,1.72,-10.74,Major Decline
1442,31-03-2025,2,-282.09,-272.6,-265.58,3.48,6.22,Minor Growth
1443,31-03-2023,5,112.97,109.71,130.45,2.97,-13.4,Major Decline
1444,31-12-2024,5,111.38,113.17,126.36,-1.58,-11.86,Major Decline
1445,31-12-2023,2,145.02,141.1,141.49,2.78,2.49,Minor Growth
1446,31-03-2024,5,113.36,112.16,101.26,1.07,11.95,Strong Growth
1447,30-06-2024,5,112.16,114.05,108.18,-1.66,3.68,Minor Growth
1448,31-12-2023,5,118.67,119.17,107.12,-0.42,10.78,Strong Growth
1449,30-09-2024,3,67614416.65,66674852.84,64373913.65,1.41,5.03,Minor Growth
1450,30-06-2024,5,110.9,116.51,101,-4.82,9.8,Minor Growth
1451,30-09-2024,4,1.98,2.06,1.74,-3.88,13.79,Strong Growth
1452,30-06-2023,1,2185708.04,2191303.04,2196205.73,-0.26,-0.48,Stable
1453,31-12-2024,4,1.87,1.94,1.76,-3.61,6.25,Minor Growth
1454,31-12-2023,2,-182.71,-179.44,-167.53,1.82,9.06,Minor Growth
1455,31-12-2023,4,1.52,1.49,1.46,2.01,4.11,Minor Growth
1456,31-03-2024,3,59788661.93,59078577.97,61244348.72,1.2,-2.38,Minor Decline
1457,31-03-2024,5,106.69,106.44,93.42,0.23,14.2,Strong Growth
1458,31-12-2023,1,3595240.85,3657214.28,3528030.14,-1.69,1.91,Stable
1459,30-09-2023,3,86890063.33,89983311.82,86145029.54,-3.44,0.86,Stable
1460,30-06-2025,5,115.14,116.58,107.19,-1.24,7.42,Minor Growth
1461,30-06-2024,3,78250537.47,76724517.38,76060868.46,1.99,2.88,Minor Growth
1462,31-12-2023,2,168.56,166.33,160.03,1.34,5.33,Minor Growth
1463,30-09-2024,3,61274907.68,59226450.48,68340489.6,3.46,-10.34,Major Decline
1464,31-12-2023,5,111.8,107.61,126.67,3.89,-11.74,Major Decline
1465,31-03-2023,2,220.01,220.55,243.08,-0.24,-9.49,Minor Decline
1466,30-06-2025,2,142.32,145.46,135.11,-2.16,5.34,Minor Growth
1467,31-03-2023,5,120.82,119.99,111.27,0.69,8.58,Minor Growth
1468,30-09-2023,5,123.7,123.08,138.1,0.5,-10.43,Major Decline
1469,30-06-2023,1,3838406.72,3873237.36,3802696.21,-0.9,0.94,Stable
1470,31-03-2023,3,81340768.07,79609323.71,78066818.28,2.17,4.19,Minor Growth
1471,31-03-2025,5,109.66,107,100.4,2.49,9.22,Minor Growth
1472,31-03-2025,2,-277.4,-282.83,-242.62,-1.92,14.34,Strong Growth
1473,30-09-2023,4,1.68,1.74,1.64,-3.45,2.44,Minor Growth
1474,31-12-2023,1,2352647.26,2316254.02,2533014.25,1.57,-7.12,Minor Decline
1475,30-06-2025,1,2704003.03,2575625.48,2810719.81,4.98,-3.8,Minor Decline
1476,30-09-2024,1,1344663.32,1312835.44,1309856.65,2.42,2.66,Minor Growth
1477,30-09-2023,5,113.89,109.42,127.4,4.09,-10.6,Major Decline
1478,30-09-2024,3,74486642.59,76855436.88,85122884.76,-3.08,-12.5,Major Decline
1479,31-12-2023,4,1.94,1.86,1.82,4.3,6.59,Minor Growth
1480,31-12-2024,2,-159.29,-159.89,-146.24,-0.38,8.92,Minor Growth
1481,30-06-2024,2,-182.75,-188.33,-202.09,-2.96,-9.57,Minor Decline
1482,30-06-2025,4,2.11,2.21,2.06,-4.52,2.43,Minor Growth
1483,30-06-2025,2,195.22,189.85,185.92,2.83,5,Minor Growth
1484,31-03-2023,5,109.39,106.03,96.19,3.17,13.72,Strong Growth
1485,31-12-2024,4,1.68,1.61,1.52,4.35,10.53,Strong Growth
1486,30-06-2025,5,124.59,126.88,110.24,-1.8,13.02,Strong Growth
1487,30-09-2024,1,1718071.87,1775752.41,1947714.02,-3.25,-11.79,Major Decline
1488,31-12-2023,2,-43.34,-45.56,-44.94,-4.87,-3.56,Minor Decline
1489,30-06-2023,3,81296307.24,84875849.09,74206440.13,-4.22,9.55,Minor Growth
1490,31-03-2023,4,1.79,1.88,1.86,-4.79,-3.76,Minor Decline
1491,30-06-2025,4,1.64,1.59,1.73,3.14,-5.2,Minor Decline
1492,31-03-2025,4,1.62,1.63,1.64,-0.61,-1.22,Stable
1493,31-03-2024,5,110.51,112.46,102.26,-1.73,8.07,Minor Growth
1494,30-06-2025,3,81936226.27,84342887.27,72225169.14,-2.85,13.45,Strong Growth
1495,30-06-2024,4,1.8,1.79,1.76,0.56,2.27,Minor Growth
1496,31-03-2025,4,1.71,1.75,1.72,-2.29,-0.58,Stable
1497,31-03-2023,3,62816078.38,64061246.91,60753793.79,-1.94,3.39,Minor Growth
1498,30-06-2025,3,86687723.83,84154827.07,97784732.09,3.01,-11.35,Major Decline
1499,31-03-2023,3,86849874.4,83218504.4,84796104.08,4.36,2.42,Minor Growth
1500,31-03-2024,5,117.09,111.99,105.41,4.55,11.08,Strong Growth
